Plugin,Menu,Section,Type,English,Japanese
"WaymarkStudio","","","","極ヴァリガルマンダ討滅戦 - AutoImported",""
"WaymarkStudio","","","","極永遠の闇討滅戦",""
"WaymarkStudio","","","","極永遠の闇討滅戦　修正版",""
"WaymarkStudio","","","","極護竜アルシュベルド狩猟戦",""
"WaymarkStudio","","","","楽欲の僧院 オーボンヌ",""
"WaymarkStudio","","","","次元の狭間オメガ零式：シグマ編4",""
"WaymarkStudio","","","","滅アライアンスレイド",""
"WaymarkStudio","","","","滅暗闇の雲激闘戦",""
"WaymarkStudio","","","","漆黒のヴィランズ",""
"WaymarkStudio","","","","火精ペリ",""
"WaymarkStudio","","","","煉獄編１",""
"WaymarkStudio","","","","煉獄編２：8方向散開マーカー",""
"WaymarkStudio","","","","煉獄編３：固定マーカー",""
"WaymarkStudio","","","","煉獄編３：野良安置マーカー",""
"WaymarkStudio","","","","煉獄編４ 前半",""
"WaymarkStudio","","","","煉獄編４ 後半",""
"WaymarkStudio","","","","特殊ダンジョン探索",""
"WaymarkStudio","","","","異聞商客物語 1ボス_イディル",""
"WaymarkStudio","","","","異聞商客物語 2ボス_イディル",""
"WaymarkStudio","","","","異聞商客物語 3ボス_イディル",""
"WaymarkStudio","","","","知の頂き",""
"WaymarkStudio","","","","知恵の層",""
"WaymarkStudio","","","","禁断の地 エウレカ：ヒュダトス編",""
"WaymarkStudio","","","","紅蓮のリベレーター",""
"WaymarkStudio","","","","終極の戦い",""
"WaymarkStudio","","","","終極の戦い - AutoImported",""
"WaymarkStudio","","","","終極の戦い(ALL 外側)",""
"WaymarkStudio","","","","終極の戦い(X字 内側)",""
"WaymarkStudio","","","","終極の戦い(X字 外側)",""
"WaymarkStudio","","","","絶もうひとつの未来",""
"WaymarkStudio","","","","絶アルテマウェポン破壊作戦",""
"WaymarkStudio","","","","絶アレキサンダー討滅戦",""
"WaymarkStudio","","","","絶オメガ検証戦",""
"WaymarkStudio","","","","絶バハムート討滅戦",""
"WaymarkStudio","","","","絶バハムート討滅戦 ：(脳死法)",""
"WaymarkStudio","","","","絶レイド",""
"WaymarkStudio","","","","絶妖星乱舞",""
"WaymarkStudio","","","","絶妖星乱舞 - AutoImported",""
"WaymarkStudio","","","","絶竜詩戦争",""
"WaymarkStudio","","","","至天の座アルカディア零式：クルーザー級1",""
"WaymarkStudio","","","","至天の座アルカディア零式：クルーザー級1 - AutoImported",""
"WaymarkStudio","","","","至天の座アルカディア零式：クルーザー級2",""
"WaymarkStudio","","","","至天の座アルカディア零式：クルーザー級2 - AutoImported",""
"WaymarkStudio","","","","至天の座アルカディア零式：クルーザー級3",""
"WaymarkStudio","","","","至天の座アルカディア零式：クルーザー級3 - AutoImported",""
"WaymarkStudio","","","","至天の座アルカディア零式：クルーザー級4",""
"WaymarkStudio","","","","至天の座アルカディア零式：クルーザー級4 - AutoImported",""
"WaymarkStudio","","","","至天の座アルカディア零式：ヘビー級1",""
"WaymarkStudio","","","","至天の座アルカディア零式：ヘビー級1 - AutoImported",""
"WaymarkStudio","","","","至天の座アルカディア零式：ヘビー級2",""
"WaymarkStudio","","","","至天の座アルカディア零式：ヘビー級2 - AutoImported",""
"WaymarkStudio","","","","至天の座アルカディア零式：ヘビー級3",""
"WaymarkStudio","","","","至天の座アルカディア零式：ヘビー級3 - AutoImported",""
"WaymarkStudio","","","","至天の座アルカディア零式：ヘビー級4",""
"WaymarkStudio","","","","至天の座アルカディア零式：ヘビー級4 - AutoImported",""
"WaymarkStudio","","","","至天の座アルカディア零式：ヘビー級4.1 - AutoImported",""
"WaymarkStudio","","","","至天の座アルカディア零式：ヘビー級4.2 - AutoImported",""
"WaymarkStudio","","","","至天の座アルカディア零式：ライトヘビー級1",""
"WaymarkStudio","","","","至天の座アルカディア零式：ライトヘビー級2",""
"WaymarkStudio","","","","至天の座アルカディア零式：ライトヘビー級3",""
"WaymarkStudio","","","","至天の座アルカディア零式：ライトヘビー級4",""
"WaymarkStudio","","","","蒼天のイシュガルド",""
"WaymarkStudio","","","","蜃気楼の島 クレセントアイル",""
"WaymarkStudio","","","","蜃気楼の島 クレセントアイル：北征編",""
"WaymarkStudio","","","","蜃気楼の島 クレセントアイル：北征編 1",""
"WaymarkStudio","","","","蜃気楼の島 クレセントアイル：北征編 2",""
"WaymarkStudio","","","","蜃気楼の島 クレセントアイル：北征編 3",""
"WaymarkStudio","","","","蜃気楼の島 クレセントアイル：北征編４",""
"WaymarkStudio","","","","蜃気楼の島 クレセントアイル：北征編５",""
"WaymarkStudio","","","","蜃気楼の島 クレセントアイル：南征編",""
"WaymarkStudio","","","","討伐・討滅戦",""
"WaymarkStudio","","","","詩想エミネントグリーフ討滅戦 - AutoImported",""
"WaymarkStudio","","","","辺獄編1",""
"WaymarkStudio","","","","辺獄編2",""
"WaymarkStudio","","","","辺獄編１：野良用",""
"WaymarkStudio","","","","辺獄編３",""
"WaymarkStudio","","","","遺跡中層",""
"WaymarkStudio","","","","遺跡浅層",""
"WaymarkStudio","","","","黄金のレガシー",""
