Plugin,Menu,Section,Type,English,Japanese
"SomethingNeedDoing","","","","ChatType",""
"SomethingNeedDoing","","","","classJobId",""
"SomethingNeedDoing","","","","Cli",""
"SomethingNeedDoing","","","","Click Commands","クリックコマンド"
"SomethingNeedDoing","","","","Click commands can be used to interact with game UI elements. You can use these in your macros.","クリック コマンドを使用して、ゲーム UI 要素を操作できます。これらをマクロで使用できます。"
"SomethingNeedDoing","","","","Clicks",""
"SomethingNeedDoing","","","","Collapse folder tree","フォルダーツリーを折りたたむ"
"SomethingNeedDoing","","","","Command",""
"SomethingNeedDoing","","","","Command Line Interface","コマンドラインインターフェース"
"SomethingNeedDoing","","","","Commands",""
"SomethingNeedDoing","","","","Completed: Macro has finished execution","Completed: マクロの実行が終了しました"
"SomethingNeedDoing","","","","container",""
"SomethingNeedDoing","","","","content",""
"SomethingNeedDoing","","","","ContentTimeLeft",""
"SomethingNeedDoing","","","","Count /loop number as total iterations","/loop 回数を合計反復としてカウントします"
"SomethingNeedDoing","","","","Crafting",""
"SomethingNeedDoing","","","","Crafting Settings","製作の設定"
"SomethingNeedDoing","","","","Create a new folder","新しいフォルダーを作成する"
"SomethingNeedDoing","","","","Create a new macro","新しいマクロを作成する"
"SomethingNeedDoing","","","","CrossLinkShell1",""
"SomethingNeedDoing","","","","CrossLinkShell2",""
"SomethingNeedDoing","","","","CrossLinkShell3",""
"SomethingNeedDoing","","","","CrossLinkShell4",""
"SomethingNeedDoing","","","","CrossLinkShell5",""
"SomethingNeedDoing","","","","CrossLinkShell6",""
"SomethingNeedDoing","","","","CrossLinkShell7",""
"SomethingNeedDoing","","","","CrossLinkShell8",""
"SomethingNeedDoing","","","","CrossParty",""
"SomethingNeedDoing","","","","CurrentFate",""
"SomethingNeedDoing","","","","CustomEmote",""
"SomethingNeedDoing","","","","Dalamud",""
"SomethingNeedDoing","","","","Damage",""
"SomethingNeedDoing","","","","Debug",""
"SomethingNeedDoing","","","","Deliveroo",""
"SomethingNeedDoing","","","","Dependencies and conflicts","依存関係と競合"
"SomethingNeedDoing","","","","Description",""
"SomethingNeedDoing","","","","Dropbox",""
"SomethingNeedDoing","","","","durability",""
"SomethingNeedDoing","","","","DutyFinder",""
"SomethingNeedDoing","","","","Echo",""
"SomethingNeedDoing","","","","Editor",""
"SomethingNeedDoing","","","","Engines",""
"SomethingNeedDoing","","","","Entity",""
"SomethingNeedDoing","","","","EnvManager",""
"SomethingNeedDoing","","","","Error Handling","エラー処理"
"SomethingNeedDoing","","","","ErrorChatType",""
"SomethingNeedDoing","","","","ErrorMessage",""
"SomethingNeedDoing","","","","Excel",""
"SomethingNeedDoing","","","","ExecuteAction",""
"SomethingNeedDoing","","","","ExecuteGeneralAction",""
"SomethingNeedDoing","","","","Failed: Macro encountered an error during execution","失敗: マクロの実行中にエラーが発生しました"
"SomethingNeedDoing","","","","FATE 自動周回関連 (Lua)",""
"SomethingNeedDoing","","","","fateID",""
"SomethingNeedDoing","","","","Fates",""
"SomethingNeedDoing","","","","FishingBait",""
"SomethingNeedDoing","","","","FlashIcon",""
"SomethingNeedDoing","","","","FocusTarget",""
"SomethingNeedDoing","","","","FOLDERS",""
"SomethingNeedDoing","","","","For OnAddonEvent specifically, the event name must be followed by the addon name and event type, such as","特に OnAddonEvent の場合、イベント名の後にアドオン名とイベント タイプを続ける必要があります。たとえば、"
"SomethingNeedDoing","","","","Framework",""
"SomethingNeedDoing","","","","FreeCompany",""
"SomethingNeedDoing","","","","FreeCompanyAnnouncement",""
"SomethingNeedDoing","","","","FreeCompanyLoginLogout",""
"SomethingNeedDoing","","","","FriendsList",""
"SomethingNeedDoing","","","","GainBuff",""
"SomethingNeedDoing","","","","GainDebuff",""
"SomethingNeedDoing","","","","Gathering",""
"SomethingNeedDoing","","","","GatheringSystemMessage",""
"SomethingNeedDoing","","","","GCRankImmortalFlames",""
"SomethingNeedDoing","","","","GCRankMaelstrom",""
"SomethingNeedDoing","","","","GCRankTwinAdders",""
"SomethingNeedDoing","","","","Gearset",""
"SomethingNeedDoing","","","","Gearsets",""
"SomethingNeedDoing","","","","General",""
"SomethingNeedDoing","","","","General Settings",""
"SomethingNeedDoing","","","","GetAcceptedQuests",""
"SomethingNeedDoing","","","","GetActionInfo",""
"SomethingNeedDoing","","","","GetActionStatus",""
"SomethingNeedDoing","","","","GetActiveFates",""
"SomethingNeedDoing","","","","GetAddon",""
"SomethingNeedDoing","","","","GetAllianceMember",""
"SomethingNeedDoing","","","","GetAvailablePlugins",""
"SomethingNeedDoing","","","","GetClipboardText",""
"SomethingNeedDoing","","","","GetCollectableItemCount",""
"SomethingNeedDoing","","","","GetCurrentContentId",""
"SomethingNeedDoing","","","","GetCurrentContentType",""
"SomethingNeedDoing","","","","GetEntityByName",""
"SomethingNeedDoing","","","","GetFateById",""
"SomethingNeedDoing","","","","GetFreeInventorySlots",""
"SomethingNeedDoing","","","","GetGearset",""
"SomethingNeedDoing","","","","GetHqItemCount",""
"SomethingNeedDoing","","","","GetInventoryContainer",""
"SomethingNeedDoing","","","","GetInventoryItem",""
"SomethingNeedDoing","","","","GetInventoryItemBySlot",""
"SomethingNeedDoing","","","","GetItemCount",""
"SomethingNeedDoing","","","","GetItemsInNeedOfRepairs",""
"SomethingNeedDoing","","","","GetJob",""
"SomethingNeedDoing","","","","GetMonsterNoteRankInfo",""
"SomethingNeedDoing","","","","GetNearestFate",""
"SomethingNeedDoing","","","","GetPartyMember",""
"SomethingNeedDoing","","","","GetQuestSequence",""
"SomethingNeedDoing","","","","GetRow",""
"SomethingNeedDoing","","","","GetSheet",""
"SomethingNeedDoing","","","","GetSpiritbondedItems",""
"SomethingNeedDoing","","","","GetSubRow",""
"SomethingNeedDoing","","","","Git Integration","Gitの統合"
"SomethingNeedDoing","","","","Git macros support auto updating when a new version is released (checked on startup), and going between versions via the version history modal (found in the Macro Settings section)","Git マクロは、新しいバージョンがリリースされたときの自動更新 (起動時にチェック) と、バージョン履歴モーダル ([マクロ設定] セクションにあります) を介したバージョン間の移動をサポートしています。"
"SomethingNeedDoing","","","","GlamourNotifications",""
"SomethingNeedDoing","","","","GmFreeCompany",""
"SomethingNeedDoing","","","","GmLinkshell1",""
"SomethingNeedDoing","","","","GmLinkshell2",""
"SomethingNeedDoing","","","","GmLinkshell3",""
"SomethingNeedDoing","","","","GmLinkshell4",""
"SomethingNeedDoing","","","","GmLinkshell5",""
"SomethingNeedDoing","","","","GmLinkshell6",""
"SomethingNeedDoing","","","","GmLinkshell7",""
"SomethingNeedDoing","","","","GmLinkshell8",""
"SomethingNeedDoing","","","","GmNoviceNetwork",""
"SomethingNeedDoing","","","","GmParty",""
"SomethingNeedDoing","","","","GmSay",""
"SomethingNeedDoing","","","","GmShout",""
"SomethingNeedDoing","","","","GmTell",""
"SomethingNeedDoing","","","","GmYell",""
"SomethingNeedDoing","","","","GrandCompany",""
"SomethingNeedDoing","","","","Healing",""
"SomethingNeedDoing","","","","Help",""
"SomethingNeedDoing","","","","id",""
"SomethingNeedDoing","","","","ID",""
"SomethingNeedDoing","","","","Import macros from the old version of SomethingNeedDoing. These are not guaranteed to work any more but can be imported as a reference.
You can copy an old config to clipboard and click the import button, or it will automatically attempt to find the old config file.","古いバージョンの SomethingNeedDoing からマクロをインポートします。これらは動作が保証されていませんが、参照としてインポートできます。
古い設定をクリップボードにコピーしてインポート ボタンをクリックするか、古い設定ファイルが自動的に検索されます。"
"SomethingNeedDoing","","","","index",""
"SomethingNeedDoing","","","","InstancedContent",""
"SomethingNeedDoing","","","","Instances",""
"SomethingNeedDoing","","","","Inventory",""
"SomethingNeedDoing","","","","InventoryTools",""
"SomethingNeedDoing","","","","InventoryType",""
"SomethingNeedDoing","","","","IPC",""
"SomethingNeedDoing","","","","IsBusy",""
"SomethingNeedDoing","","","","IsInDuty",""
"SomethingNeedDoing","","","","IsInstalled",""
"SomethingNeedDoing","","","","IsLeveAccepted",""
"SomethingNeedDoing","","","","IsLevelSynced",""
"SomethingNeedDoing","","","","IsMoving",""
"SomethingNeedDoing","","","","IsOnIsland",""
"SomethingNeedDoing","","","","IsQuestAccepted",""
"SomethingNeedDoing","","","","IsQuestComplete",""
"SomethingNeedDoing","","","","It also supports scripting with Lua, so you can write macros that are more complex than the native system can handle.","また、Lua を使用したスクリプトもサポートしているため、ネイティブ システムが処理できるよりも複雑なマクロを作成できます。"
"SomethingNeedDoing","","","","Item",""
"SomethingNeedDoing","","","","itemId",""
"SomethingNeedDoing","","","","Items in red are properties that themselves have methods (not callable directly).","赤色の項目は、それ自体にメソッドがあるプロパティです (直接呼び出すことはできません)。"
"SomethingNeedDoing","","","","Job",""
"SomethingNeedDoing","","","","Keys & Sends","キーとセンド"
"SomethingNeedDoing","","","","LeaveCurrentContent",""
"SomethingNeedDoing","","","","Legacy Macro Import","レガシーマクロインポート"
"SomethingNeedDoing","","","","Lifestream",""
"SomethingNeedDoing","","","","Like plugin dependencies, macros can support relying on other macros, whether they're local (already loaded into snd) or remote (i.e. github)","プラグイン の依存関係と同様に、マクロはローカル (すでに snd にロードされている) かリモート (つまり github) であるかに関係なく、他のマクロへの依存をサポートできます。"
"SomethingNeedDoing","","","","LimitBreak",""
"SomethingNeedDoing","","","","Log",""
"SomethingNeedDoing","","","","LogDebug",""
"SomethingNeedDoing","","","","LogVerbose",""
"SomethingNeedDoing","","","","LootNotice",""
"SomethingNeedDoing","","","","LootRoll",""
"SomethingNeedDoing","","","","LoseBuff",""
"SomethingNeedDoing","","","","LoseDebuff",""
"SomethingNeedDoing","","","","Ls1",""
"SomethingNeedDoing","","","","Ls2",""
"SomethingNeedDoing","","","","Ls3",""
"SomethingNeedDoing","","","","Ls4",""
"SomethingNeedDoing","","","","Ls5",""
"SomethingNeedDoing","","","","Ls6",""
"SomethingNeedDoing","","","","Ls7",""
"SomethingNeedDoing","","","","Ls8",""
"SomethingNeedDoing","","","","Lua",""
"SomethingNeedDoing","","","","Lua macros can also be configured to have individual functions trigger automatically (provided the script was already running).","Lua マクロは、個々の関数が自動的にトリガーされるように構成することもできます (スクリプトがすでに実行されている場合)。"
"SomethingNeedDoing","","","","Lua Options","Lua オプション"
"SomethingNeedDoing","","","","Lua require paths (where to look for Lua modules):","Lua にはパスが必要です (Lua モジュールを探す場所):"
"SomethingNeedDoing","","","","Lua Scripting","Lua スクリプト"
"SomethingNeedDoing","","","","Lua用フォルダー (2)",""
"SomethingNeedDoing","","","","Lua用フォルダー/Navimesh (5)",""
"SomethingNeedDoing","","","","Macro Metadata","マクロメタデータ"
"SomethingNeedDoing","","","","Macro States","マクロ状態"
"SomethingNeedDoing","","","","Macros can also be configured to require other plugins to run, and a message will be printed if the requirement is not met.","他のプラグインの実行を要求するようにマクロを設定することもでき、要件が満たされない場合はメッセージが出力されます。"
"SomethingNeedDoing","","","","Macros can be configured to trigger automatically based on specific game events:","マクロは、特定のゲーム イベントに基づいて自動的にトリガーされるように構成できます。"
"SomethingNeedDoing","","","","Macros can be configured with metadata to provide specific configurations to the framework regarding macro execution.","マクロはメタデータを使用して構成して、マクロの実行に関するフレームワークに特定の構成を提供できます。"
"SomethingNeedDoing","","","","Macros can now be connected to a github url and auto converted into a ""Git Macro""","マクロを github URL に接続し、「Git マクロ」に自動変換できるようになりました。"
"SomethingNeedDoing","","","","MacrosLibrary",""
"SomethingNeedDoing","","","","Main Command","メインコマンド"
"SomethingNeedDoing","","","","Map",""
"SomethingNeedDoing","","","","Max Timeout Retries","最大タイムアウト再試行回数"
"SomethingNeedDoing","","","","MessageBook",""
"SomethingNeedDoing","","","","minimumCollectability",""
"SomethingNeedDoing","","","","Miss",""
"SomethingNeedDoing","","","","Modifiers",""
"SomethingNeedDoing","","","","msg",""
"SomethingNeedDoing","","","","name",""
"SomethingNeedDoing","","","","Native",""
"SomethingNeedDoing","","","","NearestDeadCharacter",""
"SomethingNeedDoing","","","","NearestOtherCharacter",""
"SomethingNeedDoing","","","","NLua",""
"SomethingNeedDoing","","","","Noisy Errors","ノイズの多いエラー"
"SomethingNeedDoing","","","","None",""
"SomethingNeedDoing","","","","Notice",""
"SomethingNeedDoing","","","","NoviceNetwork",""
"SomethingNeedDoing","","","","NoviceNetworkSystem",""
"SomethingNeedDoing","","","","NPCDialogue",""
"SomethingNeedDoing","","","","NPCDialogueAnnouncements",""
"SomethingNeedDoing","","","","number",""
"SomethingNeedDoing","","","","object",""
"SomethingNeedDoing","","","","OccultCrescent",""
"SomethingNeedDoing","","","","OceanFishing",""
"SomethingNeedDoing","","","","OnActivePluginsChanged",""
"SomethingNeedDoing","","","","OnAddonEvent",""
"SomethingNeedDoing","","","","OnAddonEvent_SelectYesno_PostSetup",""
"SomethingNeedDoing","","","","OnAutoRetainerCharacterPostProcess",""
"SomethingNeedDoing","","","","OnChatMessage",""
"SomethingNeedDoing","","","","OnCombatEnd",""
"SomethingNeedDoing","","","","OnCombatStart",""
"SomethingNeedDoing","","","","OnConditionChange",""
"SomethingNeedDoing","","","","OnDutyCompleted",""
"SomethingNeedDoing","","","","OnDutyStarted",""
"SomethingNeedDoing","","","","OnDutyWiped",""
"SomethingNeedDoing","","","","OnEmote",""
"SomethingNeedDoing","","","","OnLogin",""
"SomethingNeedDoing","","","","OnLogout",""
"SomethingNeedDoing","","","","Only meant for native macros.","ネイティブ マクロのみを対象としています。"
"SomethingNeedDoing","","","","OnTerritoryChange",""
"SomethingNeedDoing","","","","OnUpdate",""
"SomethingNeedDoing","","","","Orchestrion",""
"SomethingNeedDoing","","","","PandorasBox",""
"SomethingNeedDoing","","","","Party",""
"SomethingNeedDoing","","","","Pause all running macros.","実行中のすべてのマクロを一時停止します。"
"SomethingNeedDoing","","","","Pause the given executing macro at the next loop point.","指定された実行中のマクロを次のループ ポイントで一時停止します。"
"SomethingNeedDoing","","","","Pause the given executing macro.","指定された実行中のマクロを一時停止します。"
"SomethingNeedDoing","","","","Paused: Macro execution has been temporarily stopped","一時停止: マクロの実行が一時的に停止されています。"
"SomethingNeedDoing","","","","PeriodicRecruitmentNotification","定期募集お知らせ"
"SomethingNeedDoing","","","","Player",""
"SomethingNeedDoing","","","","Progress",""
"SomethingNeedDoing","","","","Propagate Controls to Child Macros","コントロールを子マクロに伝播する"
"SomethingNeedDoing","","","","PT入れ替え用 (4)",""
"SomethingNeedDoing","","","","PublicInstance",""
"SomethingNeedDoing","","","","PvPTeam",""
"SomethingNeedDoing","","","","PvpTeamAnnouncement",""
"SomethingNeedDoing","","","","PvpTeamLoginLogout",""
"SomethingNeedDoing","","","","Questionable",""
"SomethingNeedDoing","","","","Quests",""
"SomethingNeedDoing","","","","RandomNumber",""
"SomethingNeedDoing","","","","Ready: Macro has been loaded but hasn't started running",""
"SomethingNeedDoing","","","","Resume all paused macros.","一時停止したマクロをすべて再開します。"
"SomethingNeedDoing","","","","Resume the given paused macro.","指定された一時停止されたマクロを再開します。"
"SomethingNeedDoing","","","","RetainerSale",""
"SomethingNeedDoing","","","","Revivable",""
"SomethingNeedDoing","","","","rowId",""
"SomethingNeedDoing","","","","Run",""
"SomethingNeedDoing","","","","Run a macro and then loop N times, the name must be unique.","マクロを実行して N 回ループします。名前は一意である必要があります。"
"SomethingNeedDoing","","","","Run a macro, the name must be unique.","マクロを実行します。名前は一意である必要があります。"
"SomethingNeedDoing","","","","Running: Macro is currently executing","実行中: マクロは現在実行中です。"
"SomethingNeedDoing","","","","Say",""
"SomethingNeedDoing","","","","Select a macro or create a new one","マクロを選択するか、新しいマクロを作成します"
"SomethingNeedDoing","","","","SetClipboardText",""
"SomethingNeedDoing","","","","Settings",""
"SomethingNeedDoing","","","","sheetName",""
"SomethingNeedDoing","","","","Shout",""
"SomethingNeedDoing","","","","Show the help window.","ヘルプウィンドウを表示します。"
"SomethingNeedDoing","","","","Sign",""
"SomethingNeedDoing","","","","Similiarly, macros can be configured to disable other plugins while running, though this requires plugins to be pre-defined in the framework to support this.","同様に、実行中に他のプラグインを無効にするようにマクロを構成できますが、これをサポートするにはフレームワークでプラグインを事前定義する必要があります。"
"SomethingNeedDoing","","","","Skip craft actions when not crafting","製作 ではない場合にクラフト アクションをスキップする"
"SomethingNeedDoing","","","","Skip quality increasing actions when at 100% HQ chance","HQ チャンスが 100% の場合、品質向上アクションをスキップします"
"SomethingNeedDoing","","","","slot",""
"SomethingNeedDoing","","","","Smart wait for crafting actions","製作 アクションをスマートに待つ"
"SomethingNeedDoing","","","","SomethingNeedDoing",""
"SomethingNeedDoing","","","","SomethingNeedDoing is an expansion of the native macro system, with smart helpers, additional commands and modifiers, and unlimited macros.","SomethingNeedDoing は、スマート ヘルパー、追加のコマンドと修飾子、無制限のマクロを備えたネイティブ マクロ システムの拡張です。"
"SomethingNeedDoing","","","","StandardEmote",""
"SomethingNeedDoing","","","","Status",""
"SomethingNeedDoing","","","","Status Monitoring","状態監視"
"SomethingNeedDoing","","","","Stop all running macros.","実行中のマクロをすべて停止します。"
"SomethingNeedDoing","","","","Stop on error","エラー時に停止"
"SomethingNeedDoing","","","","Stop the given executing macro at the next loop point.","指定された実行マクロを次のループ ポイントで停止します。"
"SomethingNeedDoing","","","","Stop the given executing macro.","指定された実行中のマクロを停止します。"
"SomethingNeedDoing","","","","string",""
"SomethingNeedDoing","","","","subRowId",""
"SomethingNeedDoing","","","","SyncedLevel",""
"SomethingNeedDoing","","","","System",""
"SomethingNeedDoing","","","","SystemError",""
"SomethingNeedDoing","","","","SystemMessage",""
"SomethingNeedDoing","","","","Target",""
"SomethingNeedDoing","","","","Telepo",""
"SomethingNeedDoing","","","","Teleport",""
"SomethingNeedDoing","","","","TellIncoming",""
"SomethingNeedDoing","","","","TellOutgoing",""
"SomethingNeedDoing","","","","text",""
"SomethingNeedDoing","","","","TextAdvance",""
"SomethingNeedDoing","","","","That status window shows all currently running macros and their current state","このステータス ウィンドウには、現在実行中のすべてのマクロとその現在の状態が表示されます。"
"SomethingNeedDoing","","","","The following commands can be used in chat or your macro text.","次のコマンドはチャットまたはマクロ テキストで使用できます。"
"SomethingNeedDoing","","","","The metadata can be edited in the Macros Settings section when a macro is selected in the library.","ライブラリでマクロが選択されている場合、メタデータは「マクロ設定」セクションで編集できます。"
"SomethingNeedDoing","","","","The metadata can be written to the file using the button provided in the above section. This is crucial for macros stored remotely (i.e. github) for the framework to know what settings to use when they're imported","メタデータは、上のセクションにあるボタンを使用してファイルに書き込むことができます。これは、マクロがインポートされるときに使用する設定をフレームワークが知るために、リモート (つまり github) に保存されているマクロにとって非常に重要です。"
"SomethingNeedDoing","","","","Tippy",""
"SomethingNeedDoing","","","","Toggle the changelog window.","変更履歴ウィンドウを切り替えます。"
"SomethingNeedDoing","","","","Toggle the running macros window.","実行中のマクロ ウィンドウを切り替えます。"
"SomethingNeedDoing","","","","Tree",""
"SomethingNeedDoing","","","","Trigger Events","トリガーイベント"
"SomethingNeedDoing","","","","Urgent",""
"SomethingNeedDoing","","","","Use CraftLoop template","CraftLoop テンプレートを使用する"
"SomethingNeedDoing","","","","Use the /send command to simulate keyboard input. This is useful for interacting with UI elements that don't have dedicated click commands.","/send コマンドを使用して、キーボード入力をシミュレートします。これは、専用のクリック コマンドを持たない UI 要素を操作する場合に便利です。"
"SomethingNeedDoing","","","","Virtual Keys","仮想キー"
"SomethingNeedDoing","","","","visland",""
"SomethingNeedDoing","","","","vnavmesh",""
"SomethingNeedDoing","","","","When enabled, pausing, resuming and stopping macros will also pause, resume and stop the child macros.","有効にすると、マクロを一時停止、再開、停止すると、子マクロも一時停止、再開、停止されます。"
"SomethingNeedDoing","","","","When enabled, the macro status window will automatically open when a script starts running.","有効にすると、スクリプトの実行が開始されるとマクロ ステータス ウィンドウが自動的に開きます。"
"SomethingNeedDoing","","","","WrathCombo",""
"SomethingNeedDoing","","","","Yell",""
"SomethingNeedDoing","","","","YesAlready",""
"SomethingNeedDoing","","","","[rw]",""
"SomethingNeedDoing","","","","→ ActionWrapper","→ アクションラッパー"
"SomethingNeedDoing","","","","→ AddonWrapper","→ アドオンラッパー"
"SomethingNeedDoing","","","","→ BingoWrapper","→ ビンゴラッパー"
"SomethingNeedDoing","","","","→ boolean","→ ブール値"
"SomethingNeedDoing","","","","→ BuddyWrapper","→ バディラッパー"
"SomethingNeedDoing","","","","→ Click a pre-defined button in an addon or window.","→ アドオンまたはウィンドウで事前定義されたボタンをクリックします。"
"SomethingNeedDoing","","","","→ ContentType","→ コンテンツタイプ"
"SomethingNeedDoing","","","","→ DutyFinderWrapper",""
"SomethingNeedDoing","","","","→ Echo the amount of loops remaining after executing a /loop command.","→ /loopコマンド実行後の残りループ数をエコーし​​ます。"
"SomethingNeedDoing","","","","→ EntityWrapper","→エンティティラッパー"
"SomethingNeedDoing","","","","→ EnvManagerWrapper",""
"SomethingNeedDoing","","","","→ Equip an item from inventory or armory chest","→ インベントリまたは武器庫からアイテムを装備します"
"SomethingNeedDoing","","","","→ ExcelRowWrapper",""
"SomethingNeedDoing","","","","→ ExcelSheetWrapper",""
"SomethingNeedDoing","","","","→ Execute a callback on a game addon","→ ゲームアドオンでコールバックを実行する"
"SomethingNeedDoing","","","","→ Execute a game action","→ ゲームアクションの実行"
"SomethingNeedDoing","","","","→ FateWrapper",""
"SomethingNeedDoing","","","","→ For certain commands, the maximum time to wait for a certain state to be achieved. By default, this is 5 seconds.","→ 特定のコマンドについて、特定の状態に達するまでの最大待機時間。デフォルトでは、これは 5 秒です。"
"SomethingNeedDoing","","","","→ FrameworkWrapper","→ フレームワークラッパー"
"SomethingNeedDoing","","","","→ FreeCompanyWrapper",""
"SomethingNeedDoing","","","","→ FriendsListWrapper",""
"SomethingNeedDoing","","","","→ GearsetWrapper","→ アセンブリラッパー"
"SomethingNeedDoing","","","","→ Hold keyboard keys down until released","→ キーボードのキーを放すまで押し続けます。"
"SomethingNeedDoing","","","","→ Interact with the current target","→ 現在のターゲットと対話する"
"SomethingNeedDoing","","","","→ InventoryContainerWrapper","→ インベントリコンテナラッパー"
"SomethingNeedDoing","","","","→ InventoryItemWrapper","→ インベントリアイテムラッパー"
"SomethingNeedDoing","","","","→ JobWrapper","→ ジョブラッパー"
"SomethingNeedDoing","","","","→ LimitBreakWrapper","→ リミットブレイクラッパー"
"SomethingNeedDoing","","","","→ Loop the current macro a specified number of times","→ 現在のマクロを指定された回数だけループします。"
"SomethingNeedDoing","","","","→ MapWrapper","→ マップラッパー"
"SomethingNeedDoing","","","","→ nil","→なし"
"SomethingNeedDoing","","","","→ number","→番号"
"SomethingNeedDoing","","","","→ object","→オブジェクト"
"SomethingNeedDoing","","","","→ OccultCrescentWrapper","→ オカルトクレセントラッパー"
"SomethingNeedDoing","","","","→ OceanFishingWrapper","→ オーシャンフィッシングラッパー"
"SomethingNeedDoing","","","","→ Open the recipe window to a specific recipe","→ レシピウィンドウを開き、特定のレシピを表示します"
"SomethingNeedDoing","","","","→ Prevent the /action command from waiting for a positive server response and attempting to execute the command anyways","→ /action コマンドがサーバーの肯定的な応答を待ってコマンドを実行しようとするのを防ぎます。"
"SomethingNeedDoing","","","","→ PublicInstanceWrapper","→ パブリックインスタンスラッパー"
"SomethingNeedDoing","","","","→ Release held keyboard keys","→ 押し続けたキーボードのキーを放します"
"SomethingNeedDoing","","","","→ Require a certain effect to be present before continuing","→続行するには特定の効果が存在する必要があります"
"SomethingNeedDoing","","","","→ Require a crafting condition to perform the action specified. This is taken from the Synthesis window and may be localized to your client language.","→ 指定されたアクションを実行するには、製作 条件が必要です。これは合成ウィンドウから取得され、クライアント言語にローカライズされる場合があります。"
"SomethingNeedDoing","","","","→ Require items to be spiritbonded before continuing","→続行する前にアイテムを霊結合する必要があります"
"SomethingNeedDoing","","","","→ Require items to need repair before continuing","→ 続行する前に修理が必要なアイテムを要求してください"
"SomethingNeedDoing","","","","→ Send keyboard press to the game","→ キーボードの押下をゲームに送信"
"SomethingNeedDoing","","","","→ Similar to loop but used at the start of a macro with an infinite /loop at the end. Allows a certain amount of executions before stopping the macro.","→ ループと似ていますが、マクロの開始時に使用され、最後に無限の /loop が指定されます。マクロを停止する前に、一定量の実行を許可します。"
"SomethingNeedDoing","","","","→ Specify high-quality items","→高品質品の指定"
"SomethingNeedDoing","","","","→ Specify list indices for multi-target operations","→ マルチターゲット操作のリストインデックスを指定"
"SomethingNeedDoing","","","","→ Specify maximum distance for targeting and interaction","→ ターゲティングとインタラクションの最大距離を指定します"
"SomethingNeedDoing","","","","→ Specify object indices for targeting and interaction","→ ターゲティングとインタラクションのためのオブジェクト インデックスを指定する"
"SomethingNeedDoing","","","","→ Specify party member indices","→ パーティメンバインデックスを指定"
"SomethingNeedDoing","","","","→ Specify wait duration after a command","→ コマンド後の待ち時間を指定"
"SomethingNeedDoing","","","","→ Start a macro from within another macro","→ 別のマクロ内からマクロを開始する"
"SomethingNeedDoing","","","","→ Stop the macro if a specific error condition occurs","→ 特定のエラー条件が発生した場合にマクロを停止する"
"SomethingNeedDoing","","","","→ string","→文字列"
"SomethingNeedDoing","","","","→ table<FateWrapper>","→ テーブル<FateWrapper>"
"SomethingNeedDoing","","","","→ table<GearsetWrapper>","→ テーブル<GearsetWrapper>"
"SomethingNeedDoing","","","","→ table<InventoryItemWrapper>","→ テーブル<InventoryItemWrapper>"
"SomethingNeedDoing","","","","→ table<number>","→ テーブル<番号>"
"SomethingNeedDoing","","","","→ table<StatusWrapper>","→ テーブル<StatusWrapper>"
"SomethingNeedDoing","","","","→ Target a game object by name","→ ゲームオブジェクトを名前でターゲットにします"
"SomethingNeedDoing","","","","→ Target the nearest enemy","→一番近い敵をターゲットにする"
"SomethingNeedDoing","","","","→ TelepoWrapper","→ テレポラッパー"
"SomethingNeedDoing","","","","→ Use a key item from your inventory","→ インベントリからキーアイテムを使用する"
"SomethingNeedDoing","","","","→ Use an item from your inventory","→ インベントリからアイテムを使用する"
"SomethingNeedDoing","","","","→ Wait for a specific addon to be visible","→ 特定のアドオンが表示されるまで待ちます"
"SomethingNeedDoing","","","","→ Wait for a specified duration","→ 指定した時間待つ"
"SomethingNeedDoing","","","","ギャザラーGP監視用 (2)",""
"SomethingNeedDoing","","","","タンク・スタンス用 (6)",""
"SomethingNeedDoing","","","","ヒラ・蘇生用 (1)",""
"SomethingNeedDoing","","","","プラグインONOFF (2)",""
"SomethingNeedDoing","","","","一般",""
"SomethingNeedDoing","","","","一般設定",""
"SomethingNeedDoing","","","","各マクロ関連 (7)",""
"SomethingNeedDoing","","","","各種・軽減等 (2)",""
"SomethingNeedDoing","","","","最新フェイト (Lua)",""
"SomethingNeedDoing","","","","状態",""
"SomethingNeedDoing","","","","絶もうひとつの未来 (4)",""
"SomethingNeedDoing","","","","絶オメガ・モンク用 (8)",""
"SomethingNeedDoing","","","","絶オメガ・戦士用 (21)",""
"SomethingNeedDoing","","","","絶オメガ用 (3)",""
"SomethingNeedDoing","","","","絶妖星乱舞 (2)",""
"SomethingNeedDoing","","","","##SNDButton",""
"SomethingNeedDoing","","","","##SNDButton",""
"SomethingNeedDoing","","","","##SNDButton",""
"SomethingNeedDoing","","","","##SNDButton",""
